# IDX, UNIX-TIME, SYS-NSAT, SYS-VOLT, GEO-LAT, GEO-LON, GEO-ELEV, GEO-ANG, DAT-SPD, DAT-TMPC, DAT-RH, DAT-PRES
0444,1430260034,05,03.99,0040085862,-109280586,01651,271.80,000.00,019.48,022.77,084038
0445,1430260037,05,03.99,0040085861,-109280589,01652,313.70,000.20,019.50,022.70,083950
0446,1430260040,05,03.99,0040085870,-109280592,01653,319.40,000.30,019.48,022.66,083838
0447,1430260043,05,03.99,0040085870,-109280592,01653,319.40,000.30,019.48,022.66,083838
0448,1430260046,05,03.99,0040085878,-109280599,01653,021.10,000.00,019.10,022.63,083768
0449,1430260049,05,03.99,0040085879,-109280599,01653,144.10,000.10,018.98,022.75,083768
0450,1430260052,05,03.99,0040085878,-109280598,01654,080.40,000.00,018.96,022.91,083756
0451,1430260055,05,03.99,0040085878,-109280598,01654,080.40,000.00,018.96,022.91,083756
0452,1430260058,05,03.99,0040085894,-109280596,01654,029.20,000.30,018.10,023.24,083766
0453,1430260061,05,03.99,0040085900,-109280586,01654,083.60,000.60,017.94,023.50,083744
0454,1430260064,05,03.99,0040085893,-109280574,01654,140.80,000.90,018.40,023.84,083734
0455,1430260067,05,03.99,0040085887,-109280567,01656,153.20,000.60,018.84,023.88,083758
0456,1430260070,05,03.99,0040085885,-109280574,01656,241.00,000.20,018.56,023.73,083770
0457,1430260073,05,03.98,0040085886,-109280595,01656,275.40,000.50,018.60,023.75,083774
0458,1430260076,05,03.99,0040085897,-109280607,01657,318.10,000.70,018.74,023.86,083730
0459,1430260079,05,03.98,0040085907,-109280613,01658,325.20,000.60,018.80,023.95,083642
0460,1430260082,05,03.99,0040085914,-109280617,01660,322.40,000.40,018.80,023.92,083568
0461,1430260085,05,03.99,0040085914,-109280617,01660,322.40,000.40,018.80,023.92,083568
0462,1430260088,05,03.99,0040085914,-109280617,01660,322.40,000.40,018.80,023.92,083568
0463,1430260090,05,03.98,0040085938,-109280631,01665,319.30,000.70,018.76,023.75,083366
0464,1430260093,05,03.98,0040085946,-109280634,01668,340.20,000.70,018.70,023.67,083264
0465,1430260096,05,03.98,0040085954,-109280650,01671,313.90,001.50,018.60,023.63,083158
0466,1430260099,05,03.98,0040085967,-109280650,01675,357.40,002.00,018.48,023.62,083042
0467,1430260102,05,03.98,0040085990,-109280642,01681,351.70,002.30,018.42,023.60,082914
0468,1430260105,05,03.98,0040085992,-109280623,01688,020.70,001.00,018.30,023.64,082844
0469,1430260108,05,03.98,0040085983,-109280613,01695,340.00,000.10,018.16,023.71,082774
0470,1430260111,05,03.98,0040085990,-109280613,01698,335.40,000.50,018.08,023.78,082672
0471,1430260114,05,03.98,0040085990,-109280613,01698,335.40,000.50,018.08,023.78,082672
0472,1430260117,05,03.98,0040085992,-109280594,01703,028.20,000.20,018.02,023.93,082590
0473,1430260120,05,03.98,0040085987,-109280588,01705,093.20,000.10,017.96,023.93,082596
0474,1430260123,05,03.98,0040085988,-109280586,01705,007.50,000.10,018.06,023.98,082602
0475,1430260126,05,03.98,0040085988,-109280586,01706,197.50,000.10,017.88,024.00,082604
0476,1430260129,05,03.98,0040085985,-109280585,01706,139.60,000.20,017.60,024.03,082630
0477,1430260132,05,03.98,0040085974,-109280578,01707,199.90,000.30,017.42,024.18,082660
0478,1430260135,05,03.98,0040085968,-109280574,01708,178.10,000.20,017.26,024.36,082702
0479,1430260138,05,03.98,0040085956,-109280575,01709,199.40,000.40,017.42,024.56,082724
0480,1430260141,05,03.98,0040085952,-109280574,01711,152.00,000.10,017.54,024.64,082744
0481,1430260144,05,03.98,0040085952,-109280574,01711,152.00,000.10,017.54,024.64,082744
0482,1430260147,05,03.97,0040085930,-109280581,01712,178.30,000.60,017.24,024.71,082862
0483,1430260150,05,03.97,0040085920,-109280591,01712,259.30,000.20,017.26,024.95,082894
0484,1430260153,05,03.97,0040085922,-109280597,01713,039.10,000.00,017.38,025.10,082966
0485,1430260156,05,03.97,0040085922,-109280597,01713,039.10,000.00,017.38,025.10,082966
0486,1430260159,05,03.97,0040085908,-109280582,01713,136.40,000.60,017.88,025.29,083072
0487,1430260161,05,03.97,0040085907,-109280583,01712,287.40,000.20,018.14,025.24,083176
0488,1430260164,05,03.97,0040085910,-109280588,01711,119.30,000.80,017.96,025.03,083250
0489,1430260167,05,03.97,0040085905,-109280574,01709,265.90,000.20,017.90,024.95,083310
0490,1430260170,05,03.97,0040085900,-109280578,01707,164.20,000.40,017.82,024.86,083354
0491,1430260173,05,03.97,0040085895,-109280583,01705,228.90,000.40,017.70,024.85,083408
0492,1430260176,05,03.97,0040085885,-109280586,01702,188.00,000.70,017.56,024.84,083470
0493,1430260179,05,03.97,0040085875,-109280585,01700,195.30,000.70,017.34,024.87,083566
0494,1430260182,05,03.97,0040085867,-109280581,01698,181.90,000.60,017.50,024.95,083628
0495,1430260185,05,03.97,0040085859,-109280575,01695,163.10,000.50,017.74,024.97,083700
0496,1430260188,05,03.97,0040085855,-109280572,01693,148.00,000.30,017.92,024.92,083770
0497,1430260191,05,03.97,0040085856,-109280568,01690,153.00,000.20,018.10,024.77,083810
0498,1430260194,05,03.97,0040085856,-109280559,01687,107.20,000.30,018.24,024.70,083866
0499,1430260197,05,03.97,0040085850,-109280559,01684,123.50,000.30,018.30,024.59,083904
0500,1430260200,05,03.97,0040085846,-109280555,01681,139.10,000.40,018.34,024.43,083966
0501,1430260203,05,03.97,0040085846,-109280555,01681,139.10,000.40,018.34,024.43,083966
0502,1430260206,05,03.97,0040085846,-109280555,01681,139.10,000.40,018.34,024.43,083966
0503,1430260209,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0504,1430260212,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0505,1430260215,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0506,1430260218,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0507,1430260221,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0508,1430260224,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0509,1430260227,05,03.97,0040085833,-109280575,01671,328.50,000.00,018.32,024.23,084114
0510,1430260230,05,03.96,0040085812,-109280597,01645,103.90,000.20,019.02,024.08,084354
0511,1430260233,05,03.96,0040085812,-109280597,01645,103.90,000.20,019.02,024.08,084354
0512,1430260236,05,03.96,0040085820,-109280599,01640,048.70,000.20,019.12,023.81,084414
0513,1430260238,05,03.96,0040085826,-109280601,01638,016.90,000.20,019.16,023.62,084420
0514,1430260241,05,03.97,0040085829,-109280603,01636,341.40,000.10,019.30,023.48,084420
0515,1430260244,05,03.96,0040085829,-109280604,01636,283.50,000.00,019.28,023.40,084408
0516,1430260247,05,03.96,0040085829,-109280602,01636,310.00,000.30,019.14,023.35,084434
0517,1430260250,05,03.96,0040085832,-109280613,01633,237.00,000.10,019.32,023.44,084426
0518,1430260253,05,03.96,0040085838,-109280609,01631,034.50,000.20,019.16,023.35,084450
0519,1430260256,05,03.96,0040085838,-109280609,01631,034.50,000.20,019.16,023.35,084450
0520,1430260259,05,03.96,0040085838,-109280609,01631,034.50,000.20,019.16,023.35,084450
0521,1430260262,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0522,1430260265,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0523,1430260268,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0524,1430260271,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0525,1430260274,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0526,1430260277,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0527,1430260280,05,03.96,0040085840,-109280616,01630,225.40,000.40,019.82,023.55,084356
0528,1430260283,05,03.96,0040085854,-109280660,01628,244.60,000.30,019.30,022.85,084104
0529,1430260286,05,03.96,0040085854,-109280660,01628,244.60,000.30,019.30,022.85,084104
0530,1430260289,05,03.96,0040085859,-109280682,01630,227.10,000.60,019.40,022.77,083944
0531,1430260292,05,03.96,0040085859,-109280685,01632,213.60,000.40,019.36,022.70,083860
0532,1430260295,05,03.96,0040085865,-109280678,01634,029.80,000.00,019.46,022.61,083842
0533,1430260298,05,03.96,0040085865,-109280678,01634,029.80,000.00,019.46,022.61,083842
0534,1430260301,05,03.96,0040085868,-109280671,01635,036.70,000.10,019.00,022.55,083918
0535,1430260304,05,03.96,0040085870,-109280669,01635,290.20,000.00,018.88,022.70,083958
0536,1430260307,05,03.96,0040085877,-109280667,01634,023.10,000.10,018.92,022.86,083982
0537,1430260310,05,03.96,0040085881,-109280664,01634,042.20,000.30,018.84,023.01,084020
0538,1430260313,05,03.96,0040085887,-109280660,01632,024.20,000.20,018.60,023.08,084074
0539,1430260315,05,03.96,0040085884,-109280664,01630,174.30,000.10,018.64,023.20,084114
0540,1430260318,05,03.96,0040085884,-109280664,01630,174.30,000.10,018.64,023.20,084114
0541,1430260321,05,03.96,0040085884,-109280664,01630,174.30,000.10,018.64,023.20,084114
0542,1430260324,05,03.96,0040085895,-109280647,01623,052.10,000.50,018.76,023.40,084336
0543,1430260327,05,03.96,0040085895,-109280647,01623,052.10,000.50,018.76,023.40,084336
0544,1430260330,05,03.96,0040085902,-109280638,01617,047.80,000.20,019.22,023.35,084436
0545,1430260333,05,03.96,0040085900,-109280633,01614,071.80,000.20,019.42,023.21,084478
0546,1430260336,05,03.96,0040085899,-109280631,01613,298.50,000.30,019.48,023.05,084488
0547,1430260339,05,03.96,0040085899,-109280635,01610,309.30,000.20,019.66,022.90,084506
0548,1430260342,05,03.96,0040085900,-109280632,01609,082.90,000.10,020.08,022.78,084528
0549,1430260345,05,03.96,0040085901,-109280629,01608,068.30,000.10,020.56,022.50,084550
0550,1430260348,05,03.95,0040085903,-109280627,01607,012.10,000.20,020.76,022.20,084564
0551,1430260351,05,03.96,0040085904,-109280631,01604,103.40,000.10,020.90,021.98,084564
0552,1430260354,05,03.96,0040085904,-109280631,01604,103.40,000.10,020.90,021.98,084564
0553,1430260357,05,03.95,0040085901,-109280631,01604,113.60,000.10,020.76,021.89,084590
0554,1430260360,05,03.95,0040085901,-109280631,01604,113.60,000.10,020.76,021.89,084590
0555,1430260363,05,03.95,0040085901,-109280631,01604,113.60,000.10,020.76,021.89,084590
0556,1430260366,05,03.95,0040085905,-109280624,01600,088.70,000.10,021.02,022.49,084622
0557,1430260369,05,03.95,0040085905,-109280621,01600,060.90,000.10,021.24,022.76,084638
0558,1430260372,05,03.95,0040085905,-109280621,01600,060.90,000.10,021.24,022.76,084638
0559,1430260375,05,03.95,0040085905,-109280621,01600,060.90,000.10,021.24,022.76,084638
0560,1430260378,05,03.95,0040085905,-109280621,01600,060.90,000.10,021.24,022.76,084638
0561,1430260381,05,03.95,0040085905,-109280621,01600,060.90,000.10,021.24,022.76,084638
0562,1430260384,05,03.95,0040085910,-109280612,01599,175.50,000.00,022.56,023.73,084642
0563,1430260386,05,03.95,0040085909,-109280612,01599,190.60,000.00,023.02,023.98,084646
0564,1430260389,05,03.95,0040085909,-109280612,01599,046.70,000.00,023.50,024.14,084648
0565,1430260392,05,03.95,0040085909,-109280612,01598,149.10,000.00,023.80,023.66,084640
0566,1430260395,05,03.95,0040085909,-109280611,01598,160.10,000.00,024.00,023.00,084654
0567,1430260398,05,03.95,0040085909,-109280611,01598,078.60,000.00,024.22,022.42,084652
0568,1430260401,05,03.95,0040085910,-109280610,01598,075.90,000.00,024.40,022.04,084644
0569,1430260404,05,03.95,0040085910,-109280610,01598,075.90,000.00,024.40,022.04,084644
0570,1430260407,05,03.95,0040085909,-109280610,01598,021.20,000.00,024.82,021.48,084648
0571,1430260410,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0572,1430260413,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0573,1430260416,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0574,1430260419,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0575,1430260422,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0576,1430260425,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0577,1430260428,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0578,1430260431,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0579,1430260434,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0580,1430260437,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0581,1430260440,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0582,1430260443,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0583,1430260446,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0584,1430260449,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0585,1430260452,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0586,1430260455,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0587,1430260457,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0588,1430260460,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0589,1430260463,05,03.95,0040085910,-109280610,01598,124.00,000.00,024.94,021.57,084648
0590,1430260466,05,03.95,0040085903,-109280587,01596,035.40,000.00,026.30,019.77,084648
0591,1430260469,05,03.95,0040085903,-109280587,01596,035.40,000.00,026.30,019.77,084648
0592,1430260472,05,03.95,0040085903,-109280587,01596,035.40,000.00,026.30,019.77,084648
0593,1430260475,05,03.95,0040085903,-109280587,01596,035.40,000.00,026.30,019.77,084648
0594,1430260478,05,03.95,0040085903,-109280587,01596,035.40,000.00,026.30,019.77,084648
0595,1430260481,05,03.95,0040085907,-109280584,01596,071.40,000.00,026.76,018.98,084626
0596,1430260484,05,03.95,0040085907,-109280584,01596,071.40,000.00,026.76,018.98,084626
0597,1430260487,05,03.95,0040085907,-109280584,01596,071.40,000.00,026.76,018.98,084626
0598,1430260490,05,03.95,0040085907,-109280584,01596,338.50,000.00,026.52,021.38,084626
0599,1430260493,05,03.95,0040085907,-109280584,01596,064.00,000.00,026.52,022.61,084624
0600,1430260496,05,03.95,0040085907,-109280584,01596,064.00,000.00,026.52,022.61,084624
0601,1430260499,05,03.95,0040085907,-109280584,01596,064.00,000.00,026.52,022.61,084624
0602,1430260502,05,03.95,0040085908,-109280583,01596,159.80,000.00,026.52,022.85,084620
0603,1430260505,05,03.95,0040085908,-109280583,01596,159.80,000.00,026.52,022.85,084620
0604,1430260508,05,03.95,0040085908,-109280583,01596,029.60,000.00,026.16,021.11,084638
0605,1430260511,05,03.95,0040085908,-109280583,01596,338.40,000.00,026.16,020.55,084624
0608,1430260518,05,03.95,0040085908,-109280583,01596,338.40,000.00,026.16,020.44,084630
